RRCFBZ56A05D464Q,"Piazza Trombetta, 567 Appartamento 1, 86096, Sant'Angelo In Grotte (IS)",Rossana Sordi-Errigo
GRGLNI45R18F482Z,"Incrocio Infantino, 9 Appartamento 44, 12070, Alto (CN)",Giacomo Ziani
DNZGNG11C54F020A,"Vicolo Palmisano, 3, 25043, Breno (BS)",Dott. Raffaello Sauli
BNNRMI65T26F815J,"Borgo Caironi, 483, 87026, Mormanno (CS)",Luciano Pellico-Norbiato
SLTVNS84M27B142K,"Contrada Scandone, 43 Piano 0, 72024, San Cosimo Alla Macchia (BR)",Orazio Santi
TMSDRN98M30H117I,"Incrocio Agostinelli, 164, 24041, Brembate (BG)",Valentina Scarponi
BTTRMD97A57F749N,"Piazza Lolita, 377 Appartamento 52, 26863, Orio Litta (LO)",Letizia Miniati-Sauli
TTNGLT08A17F711D,"Borgo Monica, 6, 63811, Sant'Elpidio A Mare (FM)",Sig.ra Dolores Zabarella
CHPGLR56P62H895T,"Canale Volta, 274 Piano 1, 85037, Sant'Arcangelo (PZ)",Achille Golgi-Fabrizi
BLTCRT71L18F974I,"Strada Marino, 3, 23862, Civate (LC)",Dott. Lucio Cattaneo
CRNFRN24L50M119R,"Via Paolo, 63, 16048, Parazzuolo (GE)",Giampiero Esposito
DDUDRN50L67I470L,"Contrada Francesca, 466 Appartamento 69, 23034, Grosotto (SO)",Stefania Antonioni
MRZNNT67R10B905V,"Canale Interminei, 73, 30016, Iesolo (VE)",Aurora Lerner-Zampa
CFRRFL88R47L582W,"Rotonda Liberto, 4, 36052, Enego (VI)",Salvi Zacco-Bassi
GLDGRL19B21A851P,"Canale Rizzoli, 822, 28841, Antrona Schieranco (VB)",Lorenzo Mazzeo
MSKMLN89L06L736E,"Via Leonardo, 80 Appartamento 30, 21027, Biandronno (VA)",Million Musk
MSKMLN73R08L483T,"Via Samone, 80 Piano 30, 20811, Cesano Maderno (MB)",Melon Musk
